plt_cn,condid,invyr,statecd,countycd,plot,smplnnbr,measyear,forflthk,ltrlrthk,forflthkn,ltrlrthkn,forflthks,ltrlrthks,forflthke,ltrlrthke,forflthkw,ltrlrthkw,vstnbr,txtrlyr1,txtrlyr2,dpthsbsl,soils_statcd
464514622489998,1,2018,42,131,2822,4,2018,1.025,1,0.2,0.2,2.1,2,0.9,0.9,0.9,0.9,1,,,14.5,1
464514752489998,,2018,42,25,2401,2,2018,,,,,,,,,,,1,,,,5
464514788489998,1,2018,42,25,2231,4,2018,5.6,3.075,1.8,1.8,11.7,3.4,5.2,4.1,3.7,3,1,,,2.2,1
464514791489998,1,2018,42,11,2316,2,2018,0.5,0.5,0.3,0.3,0.1,0.1,1.1,1.1,0.5,0.5,1,1,2,2.3,1
464514791489998,1,2018,42,11,2316,3,2018,0.425,0.425,0.7,0.7,0.4,0.4,0.3,0.3,0.3,0.3,1,,,1.7,1
464514791489998,1,2018,42,11,2316,4,2018,0.675,0.675,0.4,0.4,0.7,0.7,0.5,0.5,1.1,1.1,1,,,2,1
464514994489998,1,2018,42,29,448,2,2018,1.975,1.85,2.2,2,1.8,1.8,1.7,1.7,2.2,1.9,2,1,1,2.7,1
464514994489998,1,2018,42,29,448,3,2018,0.9,0.9,0.9,0.9,0.7,0.7,1,1,1,1,2,,,5,1
464514994489998,1,2018,42,29,448,4,2018,3,2.85,3.1,2.9,3.2,3.2,3.5,3.1,2.2,2.2,2,,,5.5,1
464515004489998,1,2018,42,81,2776,2,2018,1.975,1.6,2.2,1.8,2,1.5,1.6,1.3,2.1,1.8,1,9,9,0.1,1
464515004489998,1,2018,42,81,2776,3,2018,2.925,0.5,3.1,0.5,2.8,0.6,2.4,0.2,3.4,0.7,1,,,0.8,1
464515004489998,1,2018,42,81,2776,4,2018,3.85,0.825,3.7,1,4.1,0.9,3.8,0.6,3.8,0.8,1,,,0.1,1
464515008489998,,2018,42,119,2010,2,2018,,,,,,,,,,,1,,,,4
464515008489998,1,2018,42,119,2010,3,2018,0.925,0.75,0.4,0.3,1,0.8,0.3,0.1,2,1.8,1,,,20,1
464515008489998,1,2018,42,119,2010,4,2018,2.775,1.975,1.9,1.9,3,2.1,3.5,1.9,2.7,2,1,,,3,1
464515012489998,1,2018,42,109,2479,2,2018,0.275,0.275,0.1,0.1,0.5,0.5,0.2,0.2,0.3,0.3,1,2,2,1.2,1
464515012489998,1,2018,42,109,2479,3,2018,0.15,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0,0,1,,,3,1
464515012489998,1,2018,42,109,2479,4,2018,0.5,0.5,0.3,0.3,0.9,0.9,0.2,0.2,0.6,0.6,1,,,1.3,1
464515045489998,1,2018,42,7,2423,2,2018,0.05,0.05,0.1,0.1,0,0,0.1,0.1,0,0,1,1,1,20,1
464515045489998,1,2018,42,7,2423,3,2018,1.25,0.85,0.3,0.2,2.1,1.6,0.8,0.5,1.8,1.1,1,,,20,1
464515045489998,1,2018,42,7,2423,4,2018,0.375,0.225,0.7,0.1,0.3,0.3,0,0,0.5,0.5,1,,,7,1
464515070489998,1,2018,42,87,1010,2,2018,3.7,0.65,4,0.4,2.9,1,3.9,0.9,4,0.3,2,9,9,0,1
464515070489998,1,2018,42,87,1010,3,2018,2.625,0.85,5.4,0.9,1.2,1.1,3.4,0.9,0.5,0.5,2,,,0,1
464515070489998,1,2018,42,87,1010,4,2018,4.725,2.35,5.4,1.7,3.1,3.1,2.7,2,7.7,2.6,2,,,0,1
464515508489998,1,2018,42,51,1016,2,2018,0,0,0,0,0,0,0,0,0,0,2,2,9,0.5,1
464515508489998,1,2018,42,51,1016,3,2018,0.125,0.125,0,0,0.2,0.2,0.1,0.1,0.2,0.2,2,,,0.4,1
464515508489998,1,2018,42,51,1016,4,2018,0,0,0,0,0,0,0,0,0,0,2,,,0.5,1
464515510489998,1,2018,42,59,2284,2,2018,1.025,0.825,0.5,0.3,1.1,0.9,1.2,1,1.3,1.1,1,1,1,20,1
464515510489998,1,2018,42,59,2284,3,2018,0.35,0.075,0.4,0,0.3,0,0.4,0.2,0.3,0.1,1,,,20,1
464515510489998,1,2018,42,59,2284,4,2018,1.525,1.325,1.5,1.3,1.7,1.5,1.5,1.3,1.4,1.2,1,,,20,1
511231652126144,1,2019,42,127,2564,2,2019,1,0.9,0.5,0.5,0.9,0.9,0.9,0.8,1.7,1.4,1,1,1,1.3,1
511231652126144,1,2019,42,127,2564,3,2019,1.4,1.4,1.5,1.5,2,2,2.1,2.1,0,0,1,,,1.5,1
511231652126144,1,2019,42,127,2564,4,2019,2.125,1.525,0.6,0.5,2.3,1.6,2.7,2,2.9,2,1,,,0.5,1
511231655126144,1,2019,42,103,2845,2,2019,2.475,1.775,2.4,1.4,2.2,1.7,3,2.3,2.3,1.7,1,2,2,1.3,1
511231655126144,1,2019,42,103,2845,3,2019,3.775,3.3,1.6,1.2,7,6.4,2.4,2.1,4.1,3.5,1,,,1.9,1
511231655126144,2,2019,42,103,2845,4,2019,2.675,1.45,2.7,1.7,2.1,1,2.2,1.1,3.7,2,1,,,4.5,1
511231658126144,,2019,42,89,2674,2,2019,,,,,,,,,,,1,,,,6
511231658126144,,2019,42,89,2674,3,2019,,,,,,,,,,,1,,,,6
511231658126144,1,2019,42,89,2674,4,2019,3.525,1.475,3.1,1.2,2.8,0.7,4.9,2.6,3.3,1.4,1,,,6.7,1
511231663126144,1,2019,42,89,2426,2,2019,1.875,1.35,0.9,0.6,2,1.5,1.9,1.5,2.7,1.8,1,2,2,1,1
511231663126144,1,2019,42,89,2426,3,2019,1.6,1.05,2.4,1.3,0.8,0.8,1.3,1.1,1.9,1,1,,,1.2,1
511231663126144,1,2019,42,89,2426,4,2019,1.6,0.9,0.4,0.4,1.7,1,2.6,1.5,1.7,0.7,1,,,2.6,1
511231684126144,,2019,42,127,5717,2,2019,,,,,,,,,,,1,,,,2
511231684126144,,2019,42,127,5717,3,2019,,,,,,,,,,,1,,,,2
511231684126144,1,2019,42,127,5717,4,2019,0.8,0.625,1,0.5,0.8,0.8,0.6,0.5,0.8,0.7,1,,,7.4,1
511231692126144,,2019,42,89,5757,2,2019,,,,,,,,,,,1,,,,2
511231692126144,,2019,42,89,5757,3,2019,,,,,,,,,,,1,,,,3
511231692126144,1,2019,42,89,5757,4,2019,1.95,1.725,2.2,1.8,0.7,0.7,3,2.8,1.9,1.6,1,,,1.5,1
511231712126144,1,2019,42,133,5133,2,2019,0.125,0.125,0,0,0.1,0.1,0.2,0.2,0.2,0.2,1,1,2,2.2,1
511231712126144,1,2019,42,133,5133,3,2019,0.35,0.35,0.3,0.3,0.5,0.5,0.4,0.4,0.2,0.2,1,,,4,1
511231712126144,1,2019,42,133,5133,4,2019,0.2,0.2,0.6,0.6,0.1,0.1,0.1,0.1,0,0,1,,,5,1
511231771126144,1,2019,42,79,2528,2,2019,1.8,1.25,2,1.3,1.7,1.2,1.5,1.4,2,1.1,1,1,2,1.2,1
511231771126144,1,2019,42,79,2528,3,2019,1.625,1.175,2.5,1.5,0.6,0.6,1.3,0.9,2.1,1.7,1,,,2.6,1
511231771126144,1,2019,42,79,2528,4,2019,3.675,3.275,7.5,7,2,1.5,4.3,4.1,0.9,0.5,1,,,1.3,1
511231777126144,1,2019,42,37,2858,2,2019,2.8,2.25,2.5,1.7,3.5,2.9,3.6,3,1.6,1.4,1,1,2,6.5,1
511231777126144,1,2019,42,37,2858,3,2019,1.225,1.15,1.2,1.1,1.5,1.5,0.7,0.7,1.5,1.3,1,,,2.7,1
511231777126144,,2019,42,37,2858,4,2019,,,,,,,,,,,1,,,,2
511231785126144,1,2019,42,43,2114,2,2019,0.35,0.175,0.5,0.3,0.1,0.1,0.2,0.1,0.6,0.2,1,2,2,0.4,1
511231785126144,,2019,42,43,2114,3,2019,,,,,,,,,,,1,,,,3
511231785126144,,2019,42,43,2114,4,2019,,,,,,,,,,,1,,,,3
511231794126144,1,2019,42,133,2620,2,2019,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,1,2,2,20,1
511231794126144,1,2019,42,133,2620,3,2019,0.275,0.275,0.6,0.6,0.5,0.5,0,0,0,0,1,,,20,1
511231794126144,,2019,42,133,2620,4,2019,,,,,,,,,,,1,,,,2
511231842126144,,2019,42,15,2558,2,2019,,,,,,,,,,,1,,,,2
511231842126144,,2019,42,15,2558,3,2019,,,,,,,,,,,1,,,,2
511231842126144,2,2019,42,15,2558,4,2019,0.05,0.05,0.1,0.1,0.1,0.1,0,0,0,0,1,,,4.5,1
511231846126144,1,2019,42,15,2348,2,2019,2.225,1.625,2.1,1.5,2.4,1.9,1.8,1.2,2.6,1.9,1,1,2,6,1
511231846126144,1,2019,42,15,2348,3,2019,1.575,1.125,2.7,2,0.6,0.6,2.5,1.4,0.5,0.5,1,,,4.8,1
511231846126144,1,2019,42,15,2348,4,2019,2.075,1.45,1.7,1,2.7,1.7,1.1,0.9,2.8,2.2,1,,,16.9,1
511231849126144,1,2019,42,81,2031,2,2019,2,1.25,1.4,1.2,2.4,1.3,2.2,1.1,2,1.4,1,1,2,2.3,1
511231849126144,1,2019,42,81,2031,3,2019,2.4,1.8,2.4,1.4,1.8,1.5,3.7,3.1,1.7,1.2,1,,,2.2,1
511231849126144,1,2019,42,81,2031,4,2019,1.1,0.825,0.8,0.8,1.5,1.1,0.7,0.6,1.4,0.8,1,,,5.1,1
511231859126144,1,2019,42,67,1951,2,2019,0.25,0.25,0.5,0.5,0.3,0.3,0.1,0.1,0.1,0.1,1,1,2,4.3,1
511231859126144,1,2019,42,67,1951,3,2019,1.375,1.075,1.2,0.9,1.7,1.4,1.2,0.9,1.4,1.1,1,,,3.8,1
511231859126144,,2019,42,67,1951,4,2019,,,,,,,,,,,1,,,,2
511231867126144,1,2019,42,41,2260,2,2019,1,1,0.9,0.9,1.3,1.3,1.5,1.5,0.3,0.3,1,1,1,2.7,1
511231867126144,1,2019,42,41,2260,3,2019,1.075,1.075,2,2,0.8,0.8,0.5,0.5,1,1,1,,,11.1,1
511231867126144,1,2019,42,41,2260,4,2019,0.625,0.525,1,1,0.8,0.7,0.5,0.2,0.2,0.2,1,,,6.2,1
511231873126144,1,2019,42,55,2750,2,2019,0.075,0.075,0,0,0.1,0.1,0.1,0.1,0.1,0.1,1,2,2,9.2,1
511231873126144,1,2019,42,55,2750,3,2019,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0,0,1,,,8.7,1
511231873126144,1,2019,42,55,2750,4,2019,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.1,0.3,0.3,1,,,6.2,1
511231877126144,1,2019,42,15,5089,2,2019,2.325,1.625,2.2,1.7,2.8,1.9,2.4,1.4,1.9,1.5,1,1,2,1.9,1
511231877126144,1,2019,42,15,5089,3,2019,2.625,1.225,3,2.1,1.8,1.3,2.5,0.4,3.2,1.1,1,,,0.5,1
511231877126144,1,2019,42,15,5089,4,2019,1.725,1.25,1.7,1.1,1.7,1.1,1.3,1,2.2,1.8,1,,,1.3,1
511231886126144,1,2019,42,81,5772,2,2019,1.875,0.75,2.4,1,1.6,0.6,1.7,0.8,1.8,0.6,1,2,2,2.8,1
511231886126144,1,2019,42,81,5772,3,2019,2.15,0.775,2.1,0.8,2.3,0.8,2.1,0.9,2.1,0.6,1,,,5.9,1
511231886126144,1,2019,42,81,5772,4,2019,2.575,0.775,2.1,0.9,2.8,0.7,2.8,0.8,2.6,0.7,1,,,8,1
511231907126144,,2019,42,55,5091,2,2019,,,,,,,,,,,1,,,,2
511231907126144,,2019,42,55,5091,3,2019,,,,,,,,,,,1,,,,2
511231907126144,3,2019,42,55,5091,4,2019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,,,3.2,1
511231967126144,1,2019,42,117,2778,2,2019,1,0.375,0.9,0.4,1.4,0.3,1,0.4,0.7,0.4,1,1,1,4.7,1
464514752489998,,2018,42,25,2401,3,2018,,,,,,,,,,,1,,,,2
464514752489998,,2018,42,25,2401,4,2018,,,,,,,,,,,1,,,,2
464514788489998,,2018,42,25,2231,2,2018,,,,,,,,,,,1,,,,2
464514788489998,1,2018,42,25,2231,3,2018,3.975,3.4,3.7,3,4.5,4,3.2,2.5,4.5,4.1,1,,,3.5,1
451158084489998,1,2018,26,109,20043,3,2018,0.225,0.225,0.1,0.1,0.3,0.3,0.1,0.1,0.4,0.4,1,,,20,1
451158084489998,2,2018,26,109,20043,4,2018,0.15,0.15,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,1,,,4,1
451158093489998,1,2018,26,71,20376,2,2018,20,0,20,0,20,0,20,0,20,0,1,0,0,20,1
451158093489998,1,2018,26,71,20376,3,2018,20,0,20,0,20,0,20,0,20,0,1,,,20,1
451158093489998,1,2018,26,71,20376,4,2018,20,0,20,0,20,0,20,0,20,0,1,,,20,1
451158094489998,1,2018,26,83,20302,2,2018,0.9,0.8,1,0.9,0.8,0.7,1,0.9,0.8,0.7,1,1,2,20,1
451158094489998,1,2018,26,83,20302,3,2018,0.85,0.85,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,1,,,0,1
451158094489998,1,2018,26,83,20302,4,2018,0,0,0,0,0,0,0,0,0,0,1,,,0,1
451158096489998,1,2018,26,61,20314,2,2018,1.425,1.325,1.3,1.2,1.5,1.4,1.3,1.2,1.6,1.5,2,1,3,20,1
451158096489998,1,2018,26,61,20314,3,2018,1.075,0.975,1,0.9,1.2,1.1,1.1,1,1,0.9,2,,,20,1
451158096489998,1,2018,26,61,20314,4,2018,1.05,0.95,1.1,1,1,0.9,1,0.9,1.1,1,2,,,20,1
451158122489998,1,2018,26,103,20175,2,2018,0.625,0.525,0.6,0.5,0.6,0.5,0.6,0.5,0.7,0.6,1,3,3,20,1
451158122489998,1,2018,26,103,20175,3,2018,1.075,0.975,1,0.9,1.4,1.3,1.4,1.3,0.5,0.4,1,,,20,1
451158122489998,1,2018,26,103,20175,4,2018,0.675,0.575,1,0.9,0.3,0.2,0.9,0.8,0.5,0.4,1,,,20,1
451158139489998,1,2018,26,41,20130,2,2018,1.15,1.025,1.4,1.2,1.2,1.1,1,0.9,1,0.9,1,0,0,20,1
451158139489998,1,2018,26,41,20130,3,2018,1.4,1.2,1.4,1.2,1.4,1.2,1.4,1.2,1.4,1.2,1,,,20,1
451158139489998,1,2018,26,41,20130,4,2018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,,,15,1
451158169489998,1,2018,26,81,20205,2,2018,0,0,0,0,0,0,0,0,0,0,1,2,2,20,1
451158169489998,1,2018,26,81,20205,3,2018,0.175,0.175,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,1,,,20,1
451158169489998,1,2018,26,81,20205,4,2018,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,,,20,1
451158225489998,,2018,26,35,20127,2,2018,,,,,,,,,,,1,,,,4
451158225489998,1,2018,26,35,20127,3,2018,20,0.275,20,0.3,20,0.2,20,0.3,20,0.3,1,,,13.5,1
451158225489998,1,2018,26,35,20127,4,2018,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.7,0.7,1,,,20,1
451158272489998,1,2018,26,41,20012,2,2018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,9,9,0.9,1
451158272489998,2,2018,26,41,20012,3,2018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,,,6.1,1
451158272489998,1,2018,26,41,20012,4,2018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,,,6.8,1
451158273489998,1,2018,26,89,20089,2,2018,3.075,2.125,3,2.1,3.1,2.1,3,2,3.2,2.3,1,3,3,20,1
451158273489998,1,2018,26,89,20089,3,2018,1.575,1,1.5,0.9,1.6,1,1.6,1.1,1.6,1,1,,,20,1
451158273489998,1,2018,26,89,20089,4,2018,2.225,1.625,2.2,1.6,2.1,1.5,2.3,1.7,2.3,1.7,1,,,20,1
451158295489998,,2018,26,95,20355,2,2018,,,,,,,,,,,1,,,,4
451158295489998,,2018,26,95,20355,3,2018,,,,,,,,,,,1,,,,4
451158295489998,,2018,26,95,20355,4,2018,,,,,,,,,,,1,,,,4
451158315489998,1,2018,26,31,20131,2,2018,1,0.925,1,0.9,1.5,1.5,0.2,0.1,1.3,1.2,1,1,1,20,1
451158315489998,2,2018,26,31,20131,3,2018,0.6,0.6,0.1,0.1,0.9,0.9,0.3,0.3,1.1,1.1,1,,,20,1
451158315489998,,2018,26,31,20131,4,2018,,,,,,,,,,,1,,,,4
451158440489998,1,2018,26,31,20175,2,2018,1.575,1.125,2.1,1.7,0.5,0.1,2.4,2.1,1.3,0.6,1,1,1,20,1
451158440489998,1,2018,26,31,20175,3,2018,0.975,0.625,0.7,0.5,1.4,1,1.3,0.7,0.5,0.3,1,,,12,1
451158440489998,1,2018,26,31,20175,4,2018,0.975,0.775,0.6,0.5,1.6,1.2,0.9,0.7,0.8,0.7,1,,,20,1
451158443489998,1,2018,26,137,20027,2,2018,1.8,1.775,1.2,1.2,2.3,2.3,1.9,1.8,1.8,1.8,1,3,3,16,1
451158443489998,1,2018,26,137,20027,3,2018,1.025,1,1,1,1.5,1.4,0.4,0.4,1.2,1.2,1,,,6,1
451158443489998,1,2018,26,137,20027,4,2018,1.375,1.375,1.4,1.4,1.5,1.5,1.2,1.2,1.4,1.4,1,,,8,1
451158460489998,1,2018,26,39,20154,2,2018,1.025,1.025,1.1,1.1,0.8,0.8,1.1,1.1,1.1,1.1,1,3,3,20,1
451158460489998,2,2018,26,39,20154,3,2018,0.375,0.375,0.4,0.4,0.4,0.4,0.1,0.1,0.6,0.6,1,,,20,1
451158460489998,2,2018,26,39,20154,4,2018,0.375,0.225,0.9,0.4,0,0,0.2,0.2,0.4,0.3,1,,,20,1
451158465489998,1,2018,26,143,20168,2,2018,2.725,0.1,2.3,0.1,2.2,0.1,3.2,0.1,3.2,0.1,1,1,1,20,1
451158465489998,1,2018,26,143,20168,3,2018,4.425,0.1,4.2,0.1,4.5,0.1,3.5,0.1,5.5,0.1,1,,,20,1
451158465489998,1,2018,26,143,20168,4,2018,8.375,0.175,8.2,0.1,8.5,0.3,8.2,0.2,8.6,0.1,1,,,20,1
451158657489998,1,2018,26,143,20007,2,2018,0.55,0.55,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.5,1,3,3,20,1
451158657489998,1,2018,26,143,20007,3,2018,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.9,0.9,1,,,20,1
451158657489998,1,2018,26,143,20007,4,2018,0.5,0.5,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.6,1,,,20,1
451158658489998,1,2018,26,143,20019,2,2018,0.575,0.575,0.7,0.7,0.7,0.7,0.4,0.4,0.5,0.5,2,3,3,20,1
451158658489998,1,2018,26,143,20019,3,2018,1.25,1.175,0.3,0.3,2.2,2,0.7,0.7,1.8,1.7,2,,,20,1
451158658489998,1,2018,26,143,20019,4,2018,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.4,0.4,2,,,20,1
451158783489998,1,2018,26,103,20574,2,2018,1.7,1.35,2,1.4,1.4,1.2,1.6,1.4,1.8,1.4,1,1,2,20,1
451158783489998,1,2018,26,103,20574,3,2018,0.8,0.75,1.2,1.2,0.4,0.3,0.6,0.6,1,0.9,1,,,18,1
451158783489998,1,2018,26,103,20574,4,2018,1.325,0.75,0.9,0.4,1.6,1,1.7,0.9,1.1,0.7,1,,,18,1
510712488126144,,2019,26,163,20068,2,2019,,,,,,,,,,,1,,,,2
510712488126144,,2019,26,163,20068,3,2019,,,,,,,,,,,1,,,,2
510712597126144,1,2019,26,93,20104,2,2019,1.225,1.2,1.2,1.2,1,1,1.3,1.2,1.4,1.4,1,3,3,20,1
510712597126144,1,2019,26,93,20104,3,2019,1,1,0.4,0.4,2.2,2.2,0.6,0.6,0.8,0.8,1,,,20,1
510712597126144,1,2019,26,93,20104,4,2019,0.925,0.925,0.7,0.7,1.2,1.2,1,1,0.8,0.8,1,,,20,1
510712672126144,2,2019,26,11,20114,2,2019,3.775,0.75,3.3,0.7,4.3,0.9,4,0.7,3.5,0.7,1,0,3,20,1
510712672126144,,2019,26,11,20114,3,2019,,,,,,,,,,,1,,,,2
510712672126144,,2019,26,11,20114,4,2019,,,,,,,,,,,1,,,,2
510712795126144,1,2019,26,51,20158,2,2019,1.425,1.4,1.6,1.6,1.5,1.4,1,1,1.6,1.6,1,3,3,19,1
510712795126144,1,2019,26,51,20158,3,2019,1.825,1.5,1.3,1.1,2.6,2.1,1.8,1.7,1.6,1.1,1,,,15,1
510712795126144,1,2019,26,51,20158,4,2019,1.225,1,0.8,0.7,0.9,0.7,1.2,1,2,1.6,1,,,14,1
510712836126144,1,2019,26,33,20192,2,2019,0.35,0.35,0.3,0.3,0.2,0.2,0.4,0.4,0.5,0.5,1,1,3,11,1
510712836126144,1,2019,26,33,20192,3,2019,0.775,0.4,0.5,0.2,0.7,0.6,0.8,0.6,1.1,0.2,1,,,14,1
510712836126144,2,2019,26,33,20192,4,2019,0.8,0.8,0.6,0.6,0.9,0.9,0.9,0.9,0.8,0.8,1,,,14,1
510712903126144,1,2019,26,33,20400,2,2019,0.55,0.325,0.5,0.4,0.7,0.5,0.3,0.2,0.7,0.2,1,1,3,7,1
510712903126144,1,2019,26,33,20400,3,2019,0.8,0.425,0.6,0.4,1,0.4,0.8,0.4,0.8,0.5,1,,,14,1
510712903126144,2,2019,26,33,20400,4,2019,0.625,0.625,0.7,0.7,0.9,0.9,0.5,0.5,0.4,0.4,1,,,14,1
510712906126144,1,2019,26,31,20105,2,2019,3.5,1.775,4.1,2.2,2.5,0.9,4.1,1.6,3.3,2.4,1,3,3,20,1
510712906126144,1,2019,26,31,20105,3,2019,1.85,1.3,2.2,1.3,1.3,0.8,1.3,1,2.6,2.1,1,,,20,1
510712906126144,1,2019,26,31,20105,4,2019,1.9,1.5,2.2,1.8,1.6,1.1,1.2,0.6,2.6,2.5,1,,,20,1
510712919126144,,2019,26,39,20092,2,2019,,,,,,,,,,,1,,,,2
510712919126144,,2019,26,39,20092,3,2019,,,,,,,,,,,1,,,,5
510712919126144,,2019,26,39,20092,4,2019,,,,,,,,,,,1,,,,2
510712927126144,1,2019,26,35,20180,2,2019,0.7,0.7,0.8,0.8,0.4,0.4,0.8,0.8,0.8,0.8,1,3,3,20,1
510712927126144,1,2019,26,35,20180,3,2019,0.375,0.375,0.3,0.3,0.5,0.5,0.3,0.3,0.4,0.4,1,,,20,1
510712927126144,1,2019,26,35,20180,4,2019,1.5,1.5,1.8,1.8,1.1,1.1,2,2,1.1,1.1,1,,,20,1
510712933126144,1,2019,26,107,20112,2,2019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,20,1
510712933126144,1,2019,26,107,20112,3,2019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,,,20,1
510712933126144,1,2019,26,107,20112,4,2019,0.475,0.475,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,1,,,20,1
510712955126144,1,2019,26,159,20304,2,2019,1.7,1.675,1.4,1.4,0.7,0.7,3.1,3,1.6,1.6,1,3,3,20,1
510712955126144,1,2019,26,159,20304,3,2019,0.85,0.8,0.5,0.5,0.7,0.6,1.1,1,1.1,1.1,1,,,20,1
510712955126144,1,2019,26,159,20304,4,2019,0.475,0.475,0.2,0.2,0.6,0.6,0.8,0.8,0.3,0.3,1,,,20,1
510712979126144,1,2019,26,31,20087,2,2019,1.85,1.75,1.8,1.7,1.7,1.6,1.6,1.5,2.3,2.2,1,1,3,20,1
510712979126144,1,2019,26,31,20087,3,2019,0.85,0.7,1.2,1,0.5,0.4,0.7,0.5,1,0.9,1,,,18,1
510712979126144,1,2019,26,31,20087,4,2019,1.375,1.175,1.5,1.4,1.6,1.4,1.1,1,1.3,0.9,1,,,15,1
510712999126144,1,2019,26,133,20071,2,2019,0.3,0.3,0.6,0.6,0,0,0.4,0.4,0.2,0.2,1,2,3,20,1
510712999126144,1,2019,26,133,20071,3,2019,0.25,0.25,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,1,,,20,1
510712999126144,1,2019,26,133,20071,4,2019,1.025,1.025,0.7,0.7,1.1,1.1,0.5,0.5,1.8,1.8,1,,,20,1
510713020126144,1,2019,26,5,20160,2,2019,1.55,1.35,1,0.8,1.7,1.6,1.5,1.2,2,1.8,1,3,3,20,1
510713020126144,1,2019,26,5,20160,3,2019,2,1.65,2.7,2.5,2.4,1.8,1.7,1.5,1.2,0.8,1,,,20,1
510713020126144,,2019,26,5,20160,4,2019,,,,,,,,,,,1,,,,2
510713071126144,1,2019,26,165,20053,2,2019,0.55,0.5,0.6,0.4,0.7,0.7,0.5,0.5,0.4,0.4,1,3,3,20,1
510713071126144,1,2019,26,165,20053,3,2019,0.525,0.5,0.4,0.4,0.6,0.6,0.8,0.7,0.3,0.3,1,,,20,1
510713071126144,1,2019,26,165,20053,4,2019,0.575,0.575,0.6,0.6,0.5,0.5,0.6,0.6,0.6,0.6,1,,,20,1
510713166126144,,2019,26,105,20086,2,2019,,,,,,,,,,,1,,,,2
510713166126144,2,2019,26,105,20086,3,2019,1.525,1.525,1.8,1.8,1.5,1.5,2,2,0.8,0.8,1,,,20,1
510713166126144,,2019,26,105,20086,4,2019,,,,,,,,,,,1,,,,2
510713177126144,1,2019,26,95,20386,2,2019,1.575,0.65,1,0.6,1.7,0.6,1.8,0.6,1.8,0.8,1,2,2,4.5,1
37263938010690,1,2008,35,51,87794,2,2009,0.225,0.125,0,0,0.6,0.2,0,0,0.3,0.3,1,3,3,6.5,1
37263938010690,1,2008,35,51,87794,3,2009,2.25,1.5,0.8,0.4,2.2,1.4,2,0.6,4,3.6,1,,,7,1
37263938010690,1,2008,35,51,87794,4,2009,0.05,0.05,0.1,0.1,0,0,0.1,0.1,0,0,1,,,6.5,1
37262506010690,1,2008,35,39,89172,2,2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,2,20,1
37262506010690,1,2008,35,39,89172,3,2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,,,20,1
37262506010690,1,2008,35,39,89172,4,2009,0.05,0.05,0.1,0.1,0,0,0.1,0.1,0,0,1,,,20,1
37263366010690,,2008,35,45,85829,2,2009,,,,,,,,,,,1,,,,2
37263366010690,1,2008,35,45,85829,3,2009,0.05,0.05,0,0,0.1,0.1,0.1,0.1,0,0,1,,,1,1
37263366010690,,2008,35,45,85829,4,2009,,,,,,,,,,,1,,,,2
37263597010690,1,2008,35,47,81135,2,2009,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.4,0.4,1,2,2,6,1
37263597010690,1,2008,35,47,81135,3,2009,0.225,0.225,0.2,0.2,0.2,0.2,0.1,0.1,0.4,0.4,1,,,4,1
37263597010690,1,2008,35,47,81135,4,2009,1.275,1.275,1.2,1.2,1.4,1.4,1.3,1.3,1.2,1.2,1,,,2.7,1
37264205010690,1,2008,35,53,86762,2,2009,0.7,0.05,1.2,0.1,0,0,0.1,0,1.5,0.1,1,2,2,4,1
37264205010690,1,2008,35,53,86762,3,2009,0.025,0,0.1,0,0,0,0,0,0,0,1,,,0.7,1
37264205010690,1,2008,35,53,86762,4,2009,0.05,0,0.1,0,0,0,0,0,0.1,0,1,,,0.6,1
37262988010690,1,2008,35,43,91658,2,2009,0.675,0.675,1,1,0,0,0.5,0.5,1.2,1.2,1,1,1,0.9,1
