"","cn","uid","unitcd","plot_status_cd","lat","lon","ecosubcd"
"346","31835167010690","49_49_85313_2003",1,2,40.290135,-111.940858,"341Au"
"347","31835230010690","49_51_83368_2003",1,1,40.299632,-111.346184,"M331Dw"
"348","31835464010690","49_53_81221_2003",5,1,37.302027,-113.088371,"313Ai"
"349","31835485010690","49_53_82059_2003",5,1,37.288596,-113.64853,"341Fn"
"350","2376392010690","49_3_80655_2002",1,1,41.952274,-112.149083,"M331Du"
"351","14548708020004","49_33_86437_2018",1,1,41.415977,-111.30455,"342Ea"
"352","14548729020004","49_35_85732_2018",1,1,40.786844,-111.653241,"M331Dr"
"353","14548764020004","49_37_88298_2018",4,1,38.438042,-109.916893,"341Bj"
"354","2390757010690","49_51_88764_2002",1,1,40.517794,-110.997973,"M331Ea"
"355","31833122010690","49_17_87485_2003",5,1,37.661132,-111.722006,"313Ah"
"356","31833331010690","49_19_87107_2003",4,1,38.747306,-109.277129,"341Bd"
"357","31833594010690","49_25_81087_2003",5,1,37.354586,-112.638112,"313Aj"
"358","31833634010690","49_25_83436_2003",5,2,37.313809,-112.005932,"313Ai"
"359","31833803010690","49_27_82350_2003",3,2,38.77788,-113.636527,"341Ax"
"360","31834050010690","49_35_86340_2003",1,1,40.615264,-111.641455,"M331Dr"
"361","14548034020004","49_23_83115_2019",3,1,39.833861,-112.232625,"341Aw"
"362","2377550010690","49_7_84842_2002",4,1,39.771637,-110.928384,"M341Bf"
"363","2376194010690","49_1_87117_2002",5,1,38.56177,-113.294284,"341Ax"
"364","2377673010690","49_7_87585_2002",4,1,39.528624,-111.058342,"M341Ct"
"365","14549186020004","49_41_80888_2018",3,1,38.752603,-111.858214,"M341Ci"
"366","14549188020004","49_41_87479_2018",3,1,38.759737,-111.512951,"M341Ct"
"367","14548160020004","49_25_81393_2018",5,1,37.491443,-112.642089,"M341Cb"
"368","14547609020004","49_17_80455_2019",5,1,37.758979,-112.131989,"M341Cf"
"369","14547663020004","49_17_86731_2019",5,1,37.588228,-112.134624,"313Aj"
"370","2380909010690","49_17_88702_2002",5,1,38.042158,-111.11647,"341Bf"
"371","2394353010690","49_13_83919_2003",2,1,40.625335,-110.553665,"M331Eb"
"372","23890869010900","41_35_78094_2001",3,1,42.70168,-122.167964,"M242Be"
"373","23896618010900","41_37_69416_2001",3,1,42.102339,-120.297381,"M261Gf"
"374","29128542010478","51_157_47_2006",3,1,38.760717,-78.190823,"M221Da"
"375","23938442010900","41_25_65340_2001",4,1,42.925045,-118.669778," 342Bb"
"376","23867529010900","41_39_83252_2001",1,1,44.138454,-122.408722,"M242Ba"
"377","23868703010900","41_39_87412_2001",1,1,44.269839,-123.855729,"M242Ag"
"378","31528531010690","49_13_81544_2008",2,2,40.206401,-110.886708,"341Ca"
"379","29129472010478","51_550_73_2006",1,1,36.796509,-76.286486," 232Ib"
"380","29128958010478","51_163_94_2006",4,1,37.789828,-79.296905,"M221Da"
"381","31541270010690","49_45_87444_2008",1,1,39.908755,-112.749401,"341Av"
"382","29129180010478","51_167_73_2006",5,1,37.039329,-81.95889,"M221Aa"
"383","12436103010690","49_17_87095_2007",5,2,37.817956,-110.602759,"341Bm"
"384","12436151010690","49_17_87932_2007",5,1,38.077085,-112.198484,"M341Ce"
"385","2393973010690","49_9_87351_2003",2,1,40.957564,-109.16441,"M331Ee"
"386","12433672010690","49_13_83787_2007",2,1,40.517485,-110.290212,"M331El"
"387","14547650020004","49_17_83152_2018",5,1,37.624314,-112.190606,"M341Cb"
"388","29128031010478","51_141_74_2006",2,1,36.829662,-80.338214,"M221Db"
"389","31543962010690","49_53_81221_2008",5,1,37.302027,-113.088371,"313Ai"
"390","31544050010690","49_53_82059_2008",5,1,37.288596,-113.64853,"341Fn"
"391","31534326010690","49_25_83436_2008",5,2,37.313809,-112.005932,"313Ai"
"392","23848533010900","41_53_82465_2001",0,1,45.057637,-123.369512," 242Bb"
"393","31537878010690","49_37_87038_2008",4,1,37.2991,-109.93774,"313Ac"
"394","31536608010690","49_35_86340_2008",1,1,40.615264,-111.641455,"M331Dr"
"395","2382648010690","49_23_84512_2002",3,1,39.747087,-111.989721,"341Av"
"396","2390388010690","49_51_83922_2002",1,1,40.024441,-111.058952,"M341Bf"
"397","23862225010900","41_39_58766_2001",1,1,44.029553,-123.566947,"M242Ag"
"398","23866628010900","41_39_51515_2001",1,1,43.585725,-123.10579,"M242Ba"
"399","31529267010690","49_13_87389_2008",2,1,39.88543,-110.592155,"M341Bf"
"400","31532332010690","49_19_87107_2008",4,1,38.747306,-109.277129,"341Bd"
"401","29126152010478","51_1_115_2006",1,1,37.691411,-75.809546," 232Hb"
"402","29126634010478","51_11_46_2006",2,1,37.401308,-78.896605," 231Ib"
"403","29127413010478","51_81_40_2006",1,1,36.675751,-77.528841," 232Ha"
"404","29128101010478","51_143_137_2006",2,1,36.94447,-79.132257," 231Ic"
"405","23935174010900","41_23_78003_2001",4,1,44.647659,-119.028987,"M332Gb"
"406","23880904010900","41_29_61476_2001",2,1,42.638584,-122.910729,"M261Av"
"407","29170484010478","21_105_21_2004",7,1,36.680054,-89.047942," 231He"
"408","29170378010478","21_101_41_2004",6,1,37.835245,-87.773209," 223Db"
"409","74653679010478","21_199_40_2003",5,1,37.216827,-84.460449," 223Eb"
"410","74658940010478","21_231_33_2003",5,1,36.884856,-84.642411," 221Hc"
"411","74683003010478","21_41_10_2003",4,1,38.717719,-85.067248," 223Fd"
"412","74684315010478","21_47_20_2003",6,1,37.122739,-87.660442," 223Dc"
"413","74651464010478","21_191_14_2003",4,1,38.74317,-84.4838," 223Fa"
"414","29169690010478","21_11_31_2004",4,1,38.152283,-83.753879," 223Fa"
"415","29170564010478","21_107_59_2004",6,1,37.309296,-87.54791," 223Dc"
"416","29114230010478","21_133_39_2005",1,1,37.090586,-82.90768,"M221Ca"
"417","29114380010478","21_139_34_2005",7,1,37.218541,-88.350211," 223Dd"
"418","29115222010478","21_205_27_2005",2,1,38.194141,-83.418142," 221En"
"419","29113118010478","21_11_31_2005",4,1,38.152283,-83.753879," 223Fa"
"420","29113646010478","21_83_51_2005",7,1,36.726042,-88.655073," 231He"
"421","29113193010478","21_33_18_2005",6,1,37.199338,-87.78228," 223Dc"
"422","74683679010478","21_45_34_2003",5,1,37.204579,-84.889416," 223Bd"
"423","74685332010478","21_51_26_2003",3,1,37.018812,-83.573529," 221Ha"
"424","74655307010478","21_205_15_2003",2,1,38.122145,-83.487485," 221En"
"425","74680370010478","21_25_9_2003",3,1,37.497809,-83.110609," 221Ha"
"426","29113340010478","21_43_42_2005",2,1,38.326262,-83.050895," 221He"
"427","29113431010478","21_57_35_2005",5,1,36.813797,-85.502377," 223Ea"
"428","29113845010478","21_105_21_2005",7,1,36.680054,-89.047942," 231He"
"429","29114589010478","21_159_24_2005",1,1,37.770255,-82.380514,"M221Ca"
"430","29113913010478","21_107_59_2005",6,1,37.309296,-87.54791," 223Dc"
"431","29114174010478","21_131_35_2005",1,1,37.146915,-83.397869," 221Ha"
"432","29115359010478","21_217_32_2005",5,1,37.364787,-85.341911," 223Ea"
"433","29115451010478","21_223_17_2005",4,1,38.61749,-85.341221," 223Fc"
"434","29113996010478","21_109_34_2005",3,1,37.420078,-84.011662," 221Hc"
"435","74592266010478","21_79_2_2003",4,1,37.491942,-84.386392," 221Ej"
"436","74649118010478","21_177_19_2003",6,1,37.152139,-87.025028," 223Dc"
"437","74601533010478","21_127_35_2003",2,1,38.114201,-82.849481," 221Eb"
"438","74602268010478","21_129_1_2003",3,1,37.589229,-83.771834," 221Hb"
"439","74588759010478","21_55_12_2003",6,1,37.405831,-88.108433," 223Di"
"440","74657709010478","21_221_17_2003",7,1,36.728759,-87.805755," 223Eg"
"441","29169569010478","21_9_52_2004",6,1,36.97761,-85.98246," 223Eh"
"442","29169858010478","21_43_42_2004",2,1,38.326262,-83.050895," 221He"
"443","29170042010478","21_59_55_2004",6,1,37.730828,-87.098684," 223Db"
"444","29170680010478","21_109_34_2004",3,1,37.420078,-84.011662," 221Hc"
"445","29171043010478","21_133_39_2004",1,1,37.090586,-82.90768,"M221Ca"
"446","29171549010478","21_167_30_2004",4,1,37.891048,-85.004089," 223Fa"
"447","29171909010478","21_185_17_2004",4,1,38.357258,-85.359112," 223Fc"
"448","29172059010478","21_193_35_2004",1,1,37.253684,-83.231079," 221Ha"
"449","29172374010478","21_205_27_2004",2,1,38.194141,-83.418142," 221En"
"450","29172495010478","21_217_32_2004",5,1,37.364787,-85.341911," 223Ea"
"451","74660325010478","21_237_18_2003",2,1,37.799225,-83.612537," 221Hb"
"452","74597272010478","21_107_43_2003",6,1,37.428791,-87.477659," 223Da"
"453","74599024010478","21_115_11_2003",2,1,37.819666,-82.980089," 221Ha"
"454","74597021010478","21_105_17_2003",7,1,36.709397,-89.166414," 234Da"
"455","74603951010478","21_135_10_2003",2,1,38.431188,-83.347367," 221En"
"456","29171687010478","21_175_39_2004",2,1,37.923781,-83.264746," 221He"
"457","29171852010478","21_177_48_2004",6,1,37.211918,-87.316745," 223Dc"
"458","29172197010478","21_195_85_2004",1,1,37.469538,-82.391976,"M221Ca"
"459","29172317010478","21_199_72_2004",5,1,37.147986,-84.49922," 221Hc"
"460","29172641010478","21_231_52_2004",5,1,36.805172,-84.842379," 221Hc"
"461","50562246020004","35_3_89171_2014",3,1,33.769429,-108.578856,"M313Ae"
"462","40402953010690","35_17_82246_2013",3,1,33.161106,-108.344749,"M313Ae"
"463","273454462489998","35_1_93134_2014",1,1,35.146721,-106.429071,"M313Bd"
"464","50561842020004","35_35_81949_2014",4,1,32.171524,-106.324596,"321Ad"
"465","50561894020004","35_39_87600_2014",1,1,36.90707,-106.347768,"M331Gk"
"466","50561460020004","35_47_92160_2014",2,1,35.737608,-104.333536,"315Bc"
"467","188783097020004","35_3_92381_2015",3,1,33.676848,-108.08908,"M313Ae"
"468","188782573020004","35_49_87792_2015",1,1,35.469348,-105.772722,"M313Bd"
"469","188782578020004","35_35_85911_2015",4,1,32.58076,-106.229258,"321Ad"
"470","188782579020004","35_35_89090_2015",4,1,32.537409,-106.016052,"321Ad"
"471","40404315010690","35_51_87719_2013",3,1,33.14392,-107.788246,"M313Ae"
"472","188783317020004","35_43_90874_2015",1,1,35.605358,-107.065251,"313Bo"
"473","50561647020004","35_7_81243_2014",2,1,36.549524,-105.116212,"M331Fg"
"474","50561907020004","35_13_83373_2014",3,1,32.209956,-106.699972,"321Ae"
"475","50562516020004","35_35_84735_2014",4,1,33.167658,-106.228669,"321Ad"
"476","40403839010690","35_39_83530_2013",1,1,36.367824,-106.182988,"M331Gk"
"477","40403864010690","35_39_87004_2013",1,1,36.091881,-106.504011,"M331Gm"
"478","188782340020004","35_7_86664_2015",2,1,36.911646,-104.883452,"M331Fg"
"479","188782589020004","35_49_82263_2015",1,1,35.965133,-105.717914,"M331Fa"
"480","188782591020004","35_39_81538_2015",1,1,35.963934,-105.665129,"M331Fa"
"481","50562545020004","35_39_81080_2014",1,1,36.098172,-105.890302,"M331Fh"
"482","40404254010690","35_49_80079_2013",1,1,35.64554,-105.834033,"M331Fg"
"483","40404281010690","35_51_91678_2013",3,2,33.471904,-107.050769,"321Ad"
"484","40404485010690","35_53_91452_2013",3,1,33.507566,-107.57987,"M313Ad"
"485","188782780020004","35_53_89923_2015",3,1,34.318869,-107.444205,"M313Ad"
"486","188782935020004","35_6_90845_2015",1,1,35.16854,-107.962894,"313Bo"
"487","188782805020004","35_51_87453_2015",3,1,32.655236,-107.3498,"321Ag"
"488","188782942020004","35_17_92268_2015",3,1,33.145412,-107.993355,"M313Ae"
"489","40403832010690","35_39_83102_2013",1,1,36.395127,-106.719895,"M331Gk"
"490","23939574010900","41_25_64688_2001",4,1,43.62903,-119.336547,"M332Gh"
"491","23913038010900","41_15_53971_2001",2,1,42.06133,-124.023313,"M261Ay"
"492","23882848010900","41_31_93729_2001",3,1,44.459135,-121.484534,"M242Cd"
"493","23875857010900","41_25_51929_2001",4,1,43.880728,-119.559789,"M332Gh"
"494","37273683010690","8_109_90993_2010",3,1,38.002245,-106.508529,"M331Gu"
"495","37273320010690","8_77_82550_2010",4,1,39.320206,-108.390084,"M341Bb"
"496","37273083010690","8_55_90894_2010",2,1,37.591241,-105.166693,"M331Fa"
"497","29169998010478","21_57_35_2004",5,1,36.813797,-85.502377," 223Ea"
"498","29170820010478","21_117_17_2004",4,1,38.972081,-84.552876," 223Fd"
"499","37273000010690","8_45_84236_2010",4,1,39.58612,-108.561945,"M341Bb"
"500","37273090010690","8_55_82435_2010",2,1,37.655306,-104.916155,"M331Fc"
"501","37273702010690","8_113_81740_2010",4,1,37.845117,-108.150342,"M331Gn"
"502","29170948010478","21_131_35_2004",1,1,37.146915,-83.397869," 221Ha"
"503","29171177010478","21_139_34_2004",7,1,37.218541,-88.350211," 223Dd"
"504","188756942020004","8_29_81826_2014",4,1,38.690717,-107.806371,"M331Gc"
"505","431917701489998","8_37_89155_2019",3,1,39.648773,-106.68685,"M331Hh"
"506","37273225010690","8_71_90788_2010",2,1,37.53201,-103.13612,"331Ia"
"507","37273614010690","8_103_80155_2010",4,1,39.81366,-107.986338,"M341Bc"
"508","37273108010690","8_57_80760_2010",3,1,40.952928,-106.206414,"M331Iv"
"509","37273166010690","8_65_81304_2010",1,1,39.23116,-106.268945,"M331Ig"
"510","37273700010690","8_113_83060_2010",4,1,38.118764,-108.668536,"341Bd"
"511","22332976010478","1_7_32_2003",4,1,33.03206,-87.138351," 231Bd"
"512","22333615010478","1_23_24_2003",2,1,31.906181,-88.210311," 231Bc"
"513","22343342010478","1_59_43_2003",6,1,34.331424,-87.603803," 231Cd"
"514","22348816010478","1_125_59_2003",4,1,33.331811,-87.820752," 231Bd"
"515","22343702010478","1_67_18_2003",3,1,31.427614,-85.352862," 232Bo"
"516","22332593010478","1_67_31_2004",3,1,31.643479,-85.257918," 232Bm"
"517","22331174010478","1_35_38_2004",2,1,31.501286,-86.824288," 232Bj"
"518","22346727010478","1_93_11_2004",4,1,34.088628,-87.824604," 231Bd"
"519","74601860010478","21_127_8_2003",2,1,37.975801,-82.485387,"M221Ca"
"520","74600425010478","21_121_5_2003",3,1,36.804385,-83.891629," 221Ha"
"521","22333226010478","1_13_50_2003",3,1,31.776227,-86.828216," 232Bm"
"522","188787311020004","35_13_88855_2018",3,1,32.843332,-106.547748,"M313Bb"
"523","188786876020004","35_6_89868_2018",1,1,35.068922,-108.033415,"313Bo"
"524","188786573020004","35_43_89655_2018",1,1,35.281957,-106.428011,"M313Bd"
"525","188786889020004","35_3_91118_2018",3,1,33.951428,-108.406965,"M313Ad"
"526","188786396020004","35_7_92425_2018",2,1,36.85006,-105.071175,"M331Fa"
"527","188786397020004","35_7_86060_2018",2,1,36.68837,-104.948374,"M331Fh"
"528","188786764020004","35_43_85730_2018",1,1,35.84915,-106.815672,"M331Gm"
"529","188786447020004","35_35_85073_2018",4,1,33.169433,-105.75729,"M313Bg"
"530","188786959020004","35_3_90506_2018",3,1,33.966206,-108.723587,"M313Ah"
"531","188786458020004","35_35_87010_2018",4,1,32.65531,-105.993323,"321Ad"
"532","188786941020004","35_23_88536_2018",3,1,31.458796,-109.034852,"321Ah"
"533","188787244020004","35_5_92616_2018",4,1,33.621646,-104.301655,"315Ab"
"534","23895222010900","41_35_65579_2001",3,1,42.942633,-121.815019,"M242Ce"
"535","23824572010900","41_63_57949_2001",4,1,45.932434,-117.744052,"M332Gf"
"536","23888575010900","41_35_59897_2001",3,1,42.24955,-121.673643,"M261Ga"
"537","23922131010900","41_19_59501_2001",2,1,42.838203,-123.506796,"M261Ao"
"538","23903944010900","41_5_78765_2001",0,1,45.160976,-122.20183,"M242Ba"
"539","23897570010900","41_37_92005_2001",3,1,42.324333,-120.573194,"M261Gc"
"540","37261970010690","35_35_80204_2007",4,1,33.118866,-105.698418,"M313Bg"
"541","37262030010690","35_35_90793_2007",4,1,32.857561,-105.586837,"M313Bg"
"542","37260209010690","35_17_86302_2007",3,1,33.055357,-108.647031,"M313Ab"
"543","23852448010900","41_59_81005_2001",4,1,45.401539,-118.534931,"M332Gc"
"544","23902352010900","41_5_77205_2001",0,1,44.912498,-121.920088,"M242Bb"
"545","50561775020004","35_27_82799_2014",4,1,33.850335,-105.646682,"M313Bf"
"546","50562163020004","35_3_90653_2014",3,1,33.773407,-108.195963,"M313Ad"
"547","50562171020004","35_6_89890_2014",1,1,35.251238,-108.081944,"313Bo"
"548","50562180020004","35_3_88875_2014",3,1,33.274396,-108.268094,"M313Ae"
"549","50561929020004","35_43_84153_2014",1,1,35.913243,-106.435737,"M331Gm"
"550","23859682010900","41_37_88892_2001",3,1,42.976771,-121.224623,"M242Ce"
"551","40403589010690","35_35_87514_2013",4,1,32.895211,-105.59357,"M313Bg"
"552","23853958010900","41_61_73373_2001",4,1,45.166162,-118.300173,"M332Gc"
"553","23857173010900","41_63_99542_2001",4,1,45.208037,-117.11525,"M332Gm"
"554","23861479010900","41_37_91047_2001",3,1,43.55341,-120.512106," 342Bb"
"555","50562467020004","35_39_83995_2014",1,1,36.407488,-106.400555,"M331Gk"
"556","29122473010478","47_9_34_2005",5,1,35.657702,-83.981075,"221Jb"
"557","29122603010478","47_13_32_2005",4,1,36.500432,-84.175488,"M221Cc"
"558","29122805010478","47_15_15_2005",3,1,35.738996,-86.116255,"223Ec"
"559","23886826010900","41_33_80758_2001",2,1,42.597836,-123.322259,"M261Ao"
"560","23858879010900","41_37_98163_2001",3,1,42.78663,-121.027282,"M242Ce"
"561","29126565010478","51_5_59_2006",4,1,37.723882,-79.908343,"M221Aa"
"562","29129053010478","51_165_124_2006",4,1,38.703952,-78.826411,"M221Aa"
"563","29127250010478","51_49_45_2006",2,1,37.458439,-78.286377," 231Ic"
"564","29127470010478","51_93_51_2006",1,1,36.740374,-76.89903," 232Ha"
"565","29127616010478","51_109_78_2006",3,1,37.924086,-78.039249," 231Ic"
"566","29128479010478","51_155_60_2006",5,1,37.194995,-80.741946,"M221Aa"
"567","24346322010900","41_57_80346_2003",0,1,45.230408,-123.836058,"M242Ad"
"568","24363272010900","41_69_67751_2003",3,1,44.441038,-120.348827,"M332Gb"
"569","29129357010478","51_173_69_2006",5,1,36.664443,-81.552919,"M221Dc"
"570","24418567010900","41_25_67228_2003",4,1,43.808252,-118.479419," 342Hd"
"571","24435348010900","41_13_97414_2003",3,1,44.077266,-119.969971," 342Hd"
"572","13231870010497","41_29_59121_2001",2,1,42.943537,-122.422918,"M242Bg"
"573","23916880010900","41_17_84974_2001",3,1,43.681224,-121.947576,"M242Bc"
"574","29126884010478","51_17_77_2006",4,1,38.185606,-79.673125,"M221Aa"
"575","29128280010478","51_149_48_2006",1,1,37.134745,-77.277275," 232Ha"
"576","29128667010478","51_159_37_2006",1,1,38.026521,-76.799241," 232Ha"
"577","23899189010900","41_1_62549_2001",4,1,44.453653,-117.64536," 342Hd"
"578","24361716010900","41_65_76441_2003",3,1,45.448372,-121.424013,"M242Cd"
"579","24362512010900","41_67_66152_2003",0,1,45.680803,-122.996158," 242Bd"
"580","55926112010538","25_5_348_2003",1,1,41.656023,-70.878023,"221Ac"
"581","55936017010538","25_9_357_2004",1,1,42.772923,-70.909389,"221Ak"
"582","55937177010538","25_11_26_2004",1,1,42.708801,-72.952719,"M211Cc"
"583","55938761010538","25_15_496_2004",1,1,42.304911,-72.578818,"221Af"
"584","55942067010538","25_27_395_2004",1,1,42.329574,-71.891911,"221Ah"
"585","55942136010538","25_27_1096_2004",1,1,42.44413,-72.24421,"221Ah"
"586","55926838010538","25_11_28_2003",1,1,42.577205,-72.643003,"M211Bb"
"587","55928748010538","25_15_451_2003",1,1,42.397048,-72.964533,"M211Cc"
"588","55931179010538","25_23_539_2003",1,1,42.065605,-70.889962,"221Ac"
"589","55931975010538","25_27_1054_2003",1,1,42.471572,-71.917978,"M211Bd"
"590","55933633010538","25_1_83_2004",1,1,41.675032,-70.176184,"221Ab"
"591","62264811010538","25_11_546_2005",1,1,42.506941,-72.749244,"M211Bb"
"592","62265330010538","25_13_804_2005",1,1,42.100756,-72.392372,"221Ah"
"593","62265425010538","25_13_858_2005",1,1,42.076245,-73.059271,"M211Cc"
"594","62267177010538","25_17_21_2005",1,1,42.557522,-71.418896,"221Ai"
"595","62266626010538","25_17_175_2005",1,1,42.674941,-71.770652,"221Ai"
"596","62267641010538","25_21_1197_2005",1,1,42.135528,-71.043115,"221Ai"
"597","62268253010538","25_23_1175_2005",1,1,41.727173,-70.69186,"221Ab"
"598","62270387010538","25_27_1136_2005",1,1,42.431089,-71.660888,"221Ai"
"599","62270482010538","25_27_1190_2005",1,1,42.119112,-71.728449,"221Ag"
"600","24355774010900","41_63_95263_2003",4,1,45.321076,-117.37643,"M332Ge"
"601","29115531010478","21_231_52_2005",5,1,36.805172,-84.842379," 221Hc"
"602","74652791010478","21_195_63_2003",1,1,37.488849,-82.478577,"M221Ca"
"603","188758391020004","8_69_80188_2015",1,1,40.648515,-105.645693,"M331Ib"
"604","24414253010900","41_23_73670_2003",4,1,44.917221,-118.24981,"M332Gl"
"605","24421107010900","41_29_98749_2003",2,1,42.007709,-122.960443,"M261Ao"
"606","24430243010900","41_7_66764_2003",0,1,46.023502,-123.382454,"M242Af"
"607","24407525010900","41_39_54262_2003",1,1,43.883451,-122.355233,"M242Ba"
"608","188757912020004","8_43_88895_2015",2,1,38.482788,-105.862851,"M331Ii"
